consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
1146,BRD-K28578425,cilostamide,1.4094433,-3.6293163,-1.0570824,3,2,0,-1.0923184,-1.0570824,-3.6293163
1147,BRD-K67844266,pevonedistat,-1.0570824,-22.674932,57.302345,3,2,0,11.190109,-1.0570824,-22.674932
1148,BRD-K28470988,L-690330,0.0,-1.0482725,-14.887165,3,2,0,-5.3118124,-1.0482725,-14.887165
1149,BRD-K68620903,dydrogesterone,11.834037,-1.0266981,-1.1980268,3,2,0,3.203104,-1.0266981,-1.1980268
1150,BRD-A32949107,MRS-1845,-1.0218464,4.9682875,-15.36798,3,2,0,-3.8071797,-1.0218464,-15.36798
1151,BRD-A45333398,periplocymarin,-1.0218464,-4.981249,3.3550084,3,2,0,-0.8826957,-1.0218464,-4.981249
1152,BRD-K09485525,GANT-61,47.77711,-18.975803,-1.0218464,3,2,0,9.25982,-1.0218464,-18.975803
1153,BRD-K50325075,UCL-2077,-0.99948114,-16.402695,21.926882,3,2,0,1.5082353,-0.99948114,-16.402695
1154,BRD-A96456596,FPL-55712,-0.9866103,-29.043266,4.001588,3,2,0,-8.676097,-0.9866103,-29.043266
1155,BRD-K79404599,enzastaurin,0.027748503,-0.9866103,-9.495766,3,2,0,-3.484876,-0.9866103,-9.495766
1156,BRD-K05396879,15-delta-prostaglandin-j2,0.14094433,-0.9866103,-5.0945263,3,2,0,-1.980064,-0.9866103,-5.0945263
1157,BRD-K00486786,Ro-08-2750,-0.9866103,-4.4397464,0.7751938,3,2,0,-1.5503877,-0.9866103,-4.4397464
1158,BRD-K77008974,WYE-354,2.60747,-1.0923185,-0.9866103,3,2,0,0.17618036,-0.9866103,-1.0923185
1159,BRD-A29082194,gitoxigenin,-0.95137423,-20.355946,3.6645525,3,2,0,-5.8809223,-0.95137423,-20.355946
1160,BRD-K27710560,splitomycin,0.0,-0.95137423,-10.855337,3,2,0,-3.9355705,-0.95137423,-10.855337
1161,BRD-K82941592,rosuvastatin,-6.448203,2.60747,-0.95137423,3,2,0,-1.5973692,-0.95137423,-6.448203
1162,BRD-K56745457,azauridine,-0.95137423,-3.7688155,0.63424945,3,2,0,-1.3619801,-0.95137423,-3.7688155
1163,BRD-K68402494,ML-9,2.0436928,-0.95137423,-3.9791877,3,2,0,-0.96228975,-0.95137423,-3.9791877
1164,BRD-K66615216,moxifloxacin,-0.95137423,-1.1275547,4.686399,3,2,0,0.86915666,-0.95137423,-1.1275547
1165,BRD-A29289453,PCA-4248,0.0,-0.9161381,-0.9161381,3,2,0,-0.6107587,-0.9161381,-0.9161381
1166,BRD-K63533170,AM-630,-1.5856236,-0.9161381,3.362163,3,2,0,0.2868004,-0.9161381,-1.5856236
1167,BRD-A43882281,pinacidil,-1.6272126,16.732706,-0.9161381,3,2,0,4.7297854,-0.9161381,-1.6272126
1168,BRD-K80738081,resveratrol,-0.8756906,2.184637,-1.303735,3,2,0,0.0017371575,-0.8756906,-1.303735
1169,BRD-K81847782,scandenin,35.51419,-0.85775554,-46.65755,3,2,0,-4.0003715,-0.85775554,-46.65755
1170,BRD-K62929068,6-benzylaminopurine,-0.845666,15.265034,-1.7618041,3,2,0,4.2191877,-0.845666,-1.7618041
1171,BRD-K41903098,diphenoxylate,28.521622,-0.845666,-8.045177,3,2,0,6.543593,-0.845666,-8.045177
1172,BRD-A18579359,wiskostatin,-0.8451484,-3.2064834,27.808485,3,2,0,7.918951,-0.8451484,-3.2064834
1173,BRD-K72903603,zidovudine,0.0,-13.382148,-0.8104299,3,2,0,-4.7308593,-0.8104299,-13.382148
1174,BRD-A61793559,metolazone,0.0,-29.501705,-0.7751938,3,2,0,-10.092299,-0.7751938,-29.501705
1175,BRD-A87445400,yohimbine,0.0,-15.291097,-0.7751938,3,2,0,-5.35543,-0.7751938,-15.291097
1176,BRD-K42098891,protriptyline,0.0,-0.7751938,-3.8407328,3,2,0,-1.5386423,-0.7751938,-3.8407328
1177,BRD-K40965114,cyanopindolol,5.402758,-0.7751938,-0.79220057,3,2,0,1.2784547,-0.7751938,-0.79220057
1178,BRD-K54704028,BAY-36-7620,-13.59857,-0.7399577,0.7047216,3,2,0,-4.544602,-0.7399577,-13.59857
1179,BRD-K54708045,nTZDpa,0.0,-6.85211,-0.7399577,3,2,0,-2.5306892,-0.7399577,-6.85211
1180,BRD-K50135270,GBR-12935,-3.7350247,3.6130261,-0.7399577,3,2,0,-0.2873188,-0.7399577,-3.7350247
1181,BRD-K76872913,benzanthrone,-1.8584703,15.971027,-0.7111643,3,2,0,4.467131,-0.7111643,-1.8584703
1182,BRD-K06557128,voriconazole,0.0,-0.7047216,-18.405712,3,2,0,-6.3701444,-0.7047216,-18.405712
1183,BRD-K86930074,cediranib,0.0,-0.66948557,-54.262344,3,2,0,-18.31061,-0.66948557,-54.262344
1184,BRD-K37270826,mifepristone,-2.149401,-0.66948557,4.7439117,3,2,0,0.64167506,-0.66948557,-2.149401
1185,BRD-K32536677,AGK-2,-21.816803,43.41661,-0.66948557,3,2,0,6.9767737,-0.66948557,-21.816803
1186,BRD-K87932577,NSC-693868,0.0,-0.63424945,-34.703968,3,2,0,-11.779407,-0.63424945,-34.703968
1187,BRD-A81402010,KU-C103443N,0.0,-0.63424945,-6.6289964,3,2,0,-2.4210818,-0.63424945,-6.6289964
1188,BRD-K78294846,osthol,-0.5990134,-28.595976,4.6114798,3,2,0,-8.194504,-0.5990134,-28.595976
1189,BRD-K14888893,minoxidil,-0.5990134,-4.6735516,11.816105,3,2,0,2.18118,-0.5990134,-4.6735516
1190,BRD-K66404838,nalbuphine,12.236267,-1.0923185,-0.5990134,3,2,0,3.5149784,-0.5990134,-1.0923185
1191,BRD-K82562631,tolmetin,-0.5990134,28.17516,-2.7131784,3,2,0,8.287656,-0.5990134,-2.7131784
1192,BRD-K92015269,GBR-12783,0.28188866,-0.5637773,-2.3178394,3,2,0,-0.86657596,-0.5637773,-2.3178394
1193,BRD-A77291778,cyclopentolate,-0.5637773,1.8675123,-1.5856236,3,2,0,-0.09396287,-0.5637773,-1.5856236
1194,BRD-K15933101,ropinirole,0.0,-0.5285412,-9.82851,3,2,0,-3.4523506,-0.5285412,-9.82851
1195,BRD-A51829654,BRL-15572,0.0,-5.573511,-0.5285412,3,2,0,-2.0340173,-0.5285412,-5.573511
1196,BRD-A14395271,mesoridazine,-0.5285412,3.534175,-0.5990134,3,2,0,0.8022068,-0.5285412,-0.5990134
1197,BRD-K66198023,losartan,-0.51832235,-3.1360114,0.9907381,3,2,0,-0.88786525,-0.51832235,-3.1360114
1198,BRD-K85090592,pilocarpine,0.422833,-0.49330515,-75.36759,3,2,0,-25.146019,-0.49330515,-75.36759
1199,BRD-K63828191,raloxifene,0.0,-0.5792383,-0.49330515,3,2,0,-0.35751447,-0.49330515,-0.5792383
1200,BRD-K35483542,alitretinoin,-0.49330515,-4.580691,14.611232,3,2,0,3.1790783,-0.49330515,-4.580691
1201,BRD-K63630713,etacrynic-acid,1.0570824,-0.45806906,-11.71606,3,2,0,-3.705682,-0.45806906,-11.71606
1202,BRD-U88459701,atorvastatin,0.0,-1.7618041,-0.45806906,3,2,0,-0.73995775,-0.45806906,-1.7618041
1203,BRD-K26657438,imiquimod,-0.45806906,-5.8868904,8.121692,3,2,0,0.5922441,-0.45806906,-5.8868904
1204,BRD-K16664969,GTP-14564,0.0,-23.005817,-0.422833,3,2,0,-7.80955,-0.422833,-23.005817
1205,BRD-K88759641,EMD-66684,-11.14558,-0.422833,3.9259367,3,2,0,-2.5474923,-0.422833,-11.14558
1206,BRD-A85424553,thioperamide,0.0,-13.879182,-0.3894005,3,2,0,-4.756194,-0.3894005,-13.879182
1207,BRD-A34806832,proscillaridin,-0.3875969,-23.883726,0.0,3,2,0,-8.090441,-0.3875969,-23.883726
1208,BRD-K12102668,nialamide,-0.3875969,16.860403,-20.932888,3,2,0,-1.486694,-0.3875969,-20.932888
1209,BRD-A79672927,tropicamide,0.070472166,-0.5990134,-0.3875969,3,2,0,-0.30537936,-0.3875969,-0.5990134
1210,BRD-A02176148,tubaic-acid,0.0,-5.9524717,-0.3523608,3,2,0,-2.101611,-0.3523608,-5.9524717
1211,BRD-A97437073,rosiglitazone,0.0,-1.4700514,-0.31712472,3,2,0,-0.59572536,-0.31712472,-1.4700514
1212,BRD-K60770992,pergolide,-0.31712472,-4.9330516,5.2041225,3,2,0,-0.015351255,-0.31712472,-4.9330516
1213,BRD-A39390670,rabeprazole,0.7751938,-0.31712472,-0.33320355,3,2,0,0.041621845,-0.31712472,-0.33320355
1214,BRD-K71499074,diclofenamide,-0.31712472,-0.45806906,1.3346252,3,2,0,0.18647714,-0.31712472,-0.45806906
1215,BRD-K87158025,benzamil,0.0,-0.28188866,-0.95137423,3,2,0,-0.41108763,-0.28188866,-0.95137423
1216,BRD-K09778810,FGIN-1-27,0.035236083,-0.8104299,-0.28188866,3,2,0,-0.3523608,-0.28188866,-0.8104299
1217,BRD-K87990216,piretanide,-1.8498223,-0.28188866,2.0084567,3,2,0,-0.041084766,-0.28188866,-1.8498223
1218,BRD-A35519318,benidipine,-0.28188866,22.645687,-22.200499,3,2,0,0.054433286,-0.28188866,-22.200499
1219,BRD-A04553218,chlorphenamine,-0.28188866,-0.45806906,1.726568,3,2,0,0.3288701,-0.28188866,-0.45806906
1220,BRD-K90733503,cephalexin,-0.24665257,-14.2624235,16.591412,3,2,0,0.6941118,-0.24665257,-14.2624235
1221,BRD-A26095496,clobetasol,-0.24665257,-7.836043,15.141375,3,2,0,2.352893,-0.24665257,-7.836043
1222,BRD-K00615600,AG-14361,-0.1761804,-4.0169134,1.7618041,3,2,0,-0.8104299,-0.1761804,-4.0169134
1223,BRD-A07780951,orciprenaline,0.0,-0.1761804,-1.8675123,3,2,0,-0.68123096,-0.1761804,-1.8675123
1224,BRD-K51313569,palbociclib,0.0,-0.7399577,-0.1761804,3,2,0,-0.30537936,-0.1761804,-0.7399577
1225,BRD-K52080565,nandrolone,-0.5990134,0.45806906,-0.1761804,3,2,0,-0.10570824,-0.1761804,-0.5990134
1226,BRD-K79425933,benperidol,-0.1761804,25.958292,-1.3389711,3,2,0,8.147714,-0.1761804,-1.3389711
1227,BRD-A05186015,bupropion,-0.17464876,3.3121917,-2.4665258,3,2,0,0.22367239,-0.17464876,-2.4665258
1228,BRD-K09416995,lovastatin,-0.14094433,2.0436928,-9.760395,3,2,0,-2.6192157,-0.14094433,-9.760395
1229,BRD-A57382968,piroxicam,-0.14094433,5.7082453,-9.739006,3,2,0,-1.3905684,-0.14094433,-9.739006
1230,BRD-A79768653,sirolimus,0.070472166,-0.14094433,-0.66948557,3,2,0,-0.24665259,-0.14094433,-0.66948557
1231,BRD-K45033733,famciclovir,-0.14094433,3.1360114,-2.0084567,3,2,0,0.3288701,-0.14094433,-2.0084567
1232,BRD-K82135108,elesclomol,-0.14094433,-1.0218464,25.013382,3,2,0,7.950197,-0.14094433,-1.0218464
1233,BRD-K81528515,nilotinib,-0.10570825,-17.297497,5.989209,3,2,0,-3.8046653,-0.10570825,-17.297497
1234,BRD-K35531059,molsidomine,-0.10570825,-1.4446794,1.4094433,3,2,0,-0.046981454,-0.10570825,-1.4446794
1235,BRD-K63979671,etifenin,-0.10570825,-8.261377,15.170153,3,2,0,2.267689,-0.10570825,-8.261377
1236,BRD-K18574842,nafcillin,-0.10570825,-13.832986,22.352463,3,2,0,2.8045895,-0.10570825,-13.832986
1237,BRD-K00627859,tubastatin-a,-0.070472166,0.0,-2.184637,3,2,0,-0.7517031,-0.070472166,-2.184637
1238,BRD-K32821942,azathioprine,0.029706802,-0.070472166,-0.10570825,3,2,0,-0.048824538,-0.070472166,-0.10570825
1239,BRD-K59962020,CHEMBL-374350,-0.035236083,0.45806906,-2.320288,3,2,0,-0.632485,-0.035236083,-2.320288
1240,BRD-K30480208,torasemide,-0.035236083,-2.3157709,1.3742071,3,2,0,-0.32559994,-0.035236083,-2.3157709
1241,BRD-A67799922,phenoxybenzamine,-0.029156819,22.89135,-5.410268,3,2,0,5.8173084,-0.029156819,-5.410268
